#full_idealized_MIEZE_4p5A_sx_sy_sz_300kHz_M2# t, y, Sx, Sy, Sz
0.05815358315347133, 51.12390060844399, 0.3101235235115206, -0.9387045641734401, 0.15052230488636373
0.058193583153471326, 51.15906535519641, 0.3015961214709554, -0.941093856094599, 0.15291159680752267
0.058233583153471324, 51.19423010194883, 0.2930319119523151, -0.9434163905562698, 0.1552341312691935
0.05827358315347132, 51.229394848701254, 0.2844319401512493, -0.9456718841110532, 0.15748962482397688
0.05831358315347132, 51.264559595453676, 0.27579725562791796, -0.9478600614933749, 0.1596778022062986
0.05835358315347132, 51.2997243422061, 0.2671289121789009, -0.9499806556530798, 0.1617983963660035
0.05839358315347132, 51.33488908895852, 0.2584279677085899, -0.9520334077880233, 0.16385114850094698
0.058433583153471316, 51.37005383571094, 0.24969548410007963, -0.9540180673756561, 0.16583580808857978
0.058473583153471315, 51.405218582463355, 0.2409325270855732, -0.9559343922035987, 0.16775213291652233
0.05851358315347131, 51.44038332921578, 0.2321401661163175, -0.9577821483992012, 0.16959988911212484
0.05855358315347131, 51.4755480759682, 0.22331947423208517, -0.959561110458086, 0.1713788511710097
0.05859358315347131, 51.51071282272062, 0.2144715279302183, -0.9612710612716688, 0.1730888019845926
0.05863358315347131, 51.54587756947304, 0.2055974070342501, -0.9629117921536551, 0.1747295328665788
0.058673583153471306, 51.581042316225464, 0.19669819456212106, -0.9644831028655081, 0.17630084357843187
0.058713583153471305, 51.616207062977885, 0.18777497659400474, -0.9659848016408874, 0.17780254235381113
0.0587535831534713, 51.65137180973031, 0.17882884213976014, -0.9674167052090515, 0.1792344459219753
0.0587935831534713, 51.68653655648273, 0.16986088300602645, -0.9687786388172255, 0.18059637953014926
0.0588335831534713, 51.72170130323515, 0.1608721936629765, -0.9700704362519275, 0.1818881769648513
0.0588735831534713, 51.75686604998757, 0.15186387111074515, -0.9712919398592543, 0.18310968057217816
0.0589135831534713, 51.792030796739986, 0.14283701474554883, -0.9724430005641217, 0.1842607412770455
0.058953583153471295, 51.82719554349241, 0.13379272622551272, -0.9735234778884575, 0.18534121860138136
0.05899358315347129, 51.86236029024483, 0.12473210933622196, -0.9745332399683465, 0.1863509806812704
0.05903358315347129, 51.89752503699725, 0.11565626985601304, -0.975472163570123, 0.1872899042830469
0.05907358315347129, 51.93268978374967, 0.1065663154210222, -0.9763401341054105, 0.18815787481833446
0.05911358315347129, 51.967854530502095, 0.09746335539000688, -0.9771370456451067, 0.18895478635803065
0.05915358315347129, 52.003019277254516, 0.08834850070895711, -0.9778628009323108, 0.1896805416452348
