# full_idealized_MIEZE_4p5A_sx_sy_sz_417p1kHz# t, y, Sx, Sy, Sz
2.1225803366508864, 1866.0, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1225813366508866, 1866.000879118669, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.122591336650888, 1866.0096703053584, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1226313366508878, 1866.0448350521106, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1226713366508876, 1866.079999798863, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1227113366508874, 1866.1151645456152, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.122751336650887, 1866.1503292923674, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.122791336650887, 1866.1854940391197, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.122831336650887, 1866.2206587858718, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1228713366508867, 1866.2558235326242, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1229113366508865, 1866.2909882793765, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1229513366508863, 1866.3261530261286, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.122991336650886, 1866.361317772881, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.123031336650886, 1866.3964825196333, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1230713366508858, 1866.4316472663854, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1231113366508856, 1866.4668120131378, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1231218439849253, 1866.4760492066516, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.123132351318965, 1866.4852864001653, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.123147236489379, 1866.4983722313648, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
2.1231489498127143, 1866.4998784458944, -0.41850944633369797, -4.5563380491159065e-06, -0.9082124298399568
